market,ticker,expectedCagr,priceCagr10y,mdd,beta,dataYears,benchmarkTicker,metricsStatus,metricsSource,reviewReason
KR,0190Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0166S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,495750,140.16,140.16,-20.14,1.03,1.55,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,491220,142.28,142.28,-20.67,1.06,1.55,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0141S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0008T0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0098Z0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0021E0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0068M0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0067V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0007G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0020H0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0137V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0150K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0166N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0126Z0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,278470,123.17,123.17,-49.07,0.51,2.25,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,062040,151.25,151.25,-46.58,1.18,1.83,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,00680K,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0009K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,456160,150.63,150.63,-52.19,1.14,0.78,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,493280,-99.63,-99.63,-66.01,,0.19,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,0120G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0030R0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,35320K,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,347850,216.58,216.58,-46.55,0.82,2.07,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0088D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0004Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,332190,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,100790,166.9,166.9,-44.41,1.19,2.49,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,439260,-31.86,-31.86,-46.92,0.38,0.82,^KS11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,279570,-83.52,-83.52,-36.49,,0.23,^KS11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,476830,55.27,55.27,-46.19,,0.44,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,491000,67.82,67.82,-39.1,,0.42,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,475830,236.6,236.6,-56.23,1.15,1.03,^KQ11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,439960,57293.86,57293.86,-29.03,,0.04,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,458870,138.8,138.8,-53.62,0.54,1.94,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,295310,198.82,198.82,-50.26,0.91,1.9,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,490470,165.81,165.81,-32.01,,0.41,^KQ11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
